nik_id,jenis_usaha,lama_bln,omzet,pengeluaran,aset,hutang,freq_trx,total_skor,limit_pinjaman,laba_bersih,margin_laba,status_approval,risk_tier,dar_ratio,avg_trx_value,kategori_umur,oer_ratio
3578277362182900,Bisnis Kuliner,73.0,69619601.0,79174866,189738330,141639564,179,239,0.0,-9555265.0,-13.724963749792247,Ditolak,High Risk (Reject),0.746499476410486,388936.31843575416,Matang (>5 Tahun),1.1372496374979224
3578101007192464,Bisnis Kuliner,88.0,14945758.0,16960686,159122959,85165399,86,301,0.0,-2014928.0,-13.481604613161807,Ditolak,High Risk (Reject),0.535217542051867,173787.88372093023,Matang (>5 Tahun),1.1348160461316181
3578202862087422,Produk Digital,12.0,16594977.0,18807844,177962840,32910353,161,343,0.0,-2212867.0,-13.334559005414711,Ditolak,High Risk (Reject),0.18492822996081654,103074.39130434782,Baru (0-1 Tahun),1.1333455900541471
3578607940549277,Bisnis Kuliner,15.0,26448079.0,29407574,82998533,23917831,170,326,0.0,-2959495.0,-11.189829703699841,Ditolak,High Risk (Reject),0.28817173190277956,155576.93529411763,Berkembang (1-3 Tahun),1.1118982970369984
3578913578454423,Bisnis Kuliner,15.0,9159129.0,4641578,42149975,22368318,97,535,7300000.0,4517551.0,49.322932344330994,Disetujui,Bronze (Fair),0.5306840158268185,94424.01030927835,Berkembang (1-3 Tahun),0.5067706765566901
3578492253611454,Jasa & Freelancer,82.0,39011877.0,43495624,29951429,8928453,185,427,0.0,-4483747.0,-11.493287031536575,Ditolak,High Risk (Reject),0.2980977301617228,210875.0108108108,Matang (>5 Tahun),1.1149328703153658
3578225339469780,Jasa & Freelancer,54.0,64275585.0,44368354,108539712,59905449,254,550,8400000.0,19907231.0,30.971683882768243,Disetujui,Bronze (Fair),0.5519219453981967,253053.4842519685,Stabil (3-5 Tahun),0.6902831611723176
3578562997041133,Produk Kreatif,17.0,20785402.0,20521820,20742771,16288372,91,186,0.0,263582.0,1.268111148391549,Ditolak,High Risk (Reject),0.7852553547450338,228411.010989011,Berkembang (1-3 Tahun),0.9873188885160845
3578555711977788,Produk Digital,64.0,79362294.0,77368332,53656760,26241296,193,410,0.0,1993962.0,2.5124802970035116,Ditolak,High Risk (Reject),0.4890585268286792,411203.59585492226,Matang (>5 Tahun),0.9748751970299648
3578132690535494,Produk Kreatif,64.0,68514730.0,39673882,115403278,40685461,42,611,12400000.0,28840848.0,42.094375910114515,Disetujui,Bronze (Fair),0.3525503062400013,1631303.0952380951,Matang (>5 Tahun),0.5790562408988549
3578818383157138,Toko & E-commerce,4.0,97565539.0,108086284,145879734,89573508,299,246,0.0,-10520745.0,-10.78325924074483,Ditolak,High Risk (Reject),0.6140229731979083,326306.15050167224,Baru (0-1 Tahun),1.1078325924074484
3578838544371682,Toko & E-commerce,69.0,73209719.0,71875044,170957272,13025869,137,540,7700000.0,1334675.0,1.82308444593265,Disetujui,Bronze (Fair),0.07619371113970513,534377.5109489051,Matang (>5 Tahun),0.9817691555406735
3578480026994241,Jasa & Freelancer,22.0,77939694.0,87638768,169527853,7400381,90,385,0.0,-9699074.0,-12.444331639279978,Ditolak,High Risk (Reject),0.04365289165786816,865996.6,Berkembang (1-3 Tahun),1.1244433163927998
3578182314782848,Jasa & Freelancer,44.0,35331952.0,25849788,79667236,3209042,124,644,14700000.0,9482164.0,26.837362396507274,Disetujui,Bronze (Fair),0.04028057406183892,284935.0967741936,Stabil (3-5 Tahun),0.7316263760349273
3578806738996999,Jasa & Freelancer,54.0,34541166.0,19176613,124236042,79636425,239,585,10700000.0,15364553.0,44.481859703288535,Disetujui,Bronze (Fair),0.6410090318234704,144523.7071129707,Stabil (3-5 Tahun),0.5551814029671147
3578591767124599,Toko & E-commerce,18.0,69756320.0,71267749,9769864,802249,221,473,0.0,-1511429.0,-2.1667269718356703,Ditolak,High Risk (Reject),0.08211465379661376,315639.45701357466,Berkembang (1-3 Tahun),1.0216672697183566
3578710039252993,Produk Digital,3.0,15199793.0,16024356,171179305,87306666,270,299,0.0,-824563.0,-5.424830456572665,Ditolak,High Risk (Reject),0.5100304969692452,56295.52962962963,Baru (0-1 Tahun),1.0542483045657267
3578325753499393,Jasa & Freelancer,46.0,51767001.0,55790213,64839124,43795843,179,256,0.0,-4023212.0,-7.771769510078438,Ditolak,High Risk (Reject),0.6754539589399758,289201.12290502794,Stabil (3-5 Tahun),1.0777176951007843
3578944219419581,Produk Digital,79.0,66502927.0,66613365,102521137,58717013,68,339,0.0,-110438.0,-0.16606487109958334,Ditolak,High Risk (Reject),0.5727308018443065,977984.2205882353,Matang (>5 Tahun),1.0016606487109958
3578933642144228,Produk Kreatif,3.0,48816176.0,36543657,175097126,135095653,159,325,0.0,12272519.0,25.140271126521668,Ditolak,High Risk (Reject),0.7715469470355556,307019.9748427673,Baru (0-1 Tahun),0.7485972887347834
3578673582963489,Toko & E-commerce,92.0,17270328.0,9188586,49065120,19328601,219,735,29300000.0,8081742.0,46.79553277737401,Disetujui,Silver (Good),0.39393770972128467,78859.94520547945,Matang (>5 Tahun),0.53204467222626
3578379632270419,Produk Digital,28.0,28171649.0,16466950,110467349,19052481,107,645,14700000.0,11704699.0,41.547795090021175,Disetujui,Bronze (Fair),0.1724716051618112,263286.43925233645,Berkembang (1-3 Tahun),0.5845220490997882
3578472445768121,Bisnis Kuliner,99.0,58629268.0,31223032,174984192,117234682,73,588,10900000.0,27406236.0,46.744973858448994,Disetujui,Bronze (Fair),0.6699729881885559,803140.6575342466,Matang (>5 Tahun),0.5325502614155101
3578604446076155,Produk Digital,67.0,21070539.0,24751527,6164372,2615491,34,267,0.0,-3680988.0,-17.46983311627671,Ditolak,High Risk (Reject),0.424291558004611,619721.7352941176,Matang (>5 Tahun),1.1746983311627672
3578630794051725,Produk Digital,102.0,26783708.0,26362465,51613888,30162936,75,381,0.0,421243.0,1.5727583350296381,Ditolak,High Risk (Reject),0.5843957347293813,357116.1066666667,Matang (>5 Tahun),0.9842724166497037
3578525646523196,Produk Digital,80.0,46197138.0,39400480,108257091,36258742,137,533,7200000.0,6796658.0,14.71229235023174,Disetujui,Bronze (Fair),0.3349317967540805,337205.3868613139,Matang (>5 Tahun),0.8528770764976826
3578534966782245,Toko & E-commerce,40.0,63779921.0,67820875,42092413,13898762,272,415,0.0,-4040954.0,-6.335777681505752,Ditolak,High Risk (Reject),0.3301963705430715,234485.0036764706,Stabil (3-5 Tahun),1.0633577768150575
3578704308316563,Toko & E-commerce,94.0,77300459.0,72879514,58925752,9885983,158,574,10000000.0,4420945.0,5.7191704385610445,Disetujui,Bronze (Fair),0.1677701626955902,489243.41139240505,Matang (>5 Tahun),0.9428082956143896
3578480906095118,Produk Kreatif,93.0,90253117.0,106735651,52731233,21256738,175,366,0.0,-16482534.0,-18.262564826431422,Ditolak,High Risk (Reject),0.4031147536413571,515732.09714285715,Matang (>5 Tahun),1.1826256482643143
3578227604993334,Toko & E-commerce,74.0,67474159.0,61264134,184088656,104580564,283,469,0.0,6210025.0,9.203560432668748,Ditolak,High Risk (Reject),0.5680989055621113,238424.59010600706,Matang (>5 Tahun),0.9079643956733126
3578567495598460,Bisnis Kuliner,69.0,17290224.0,8950985,44010843,1868348,38,761,33600000.0,8339239.0,48.23094830928738,Disetujui,Silver (Good),0.042451993023628294,455005.8947368421,Matang (>5 Tahun),0.5176905169071262
3578392916350474,Produk Kreatif,39.0,94723097.0,63975289,21651809,11962102,161,498,0.0,30747808.0,32.46072919258541,Ditolak,High Risk (Reject),0.5524758693372919,588342.2173913043,Stabil (3-5 Tahun),0.6753927080741459
3578925509898025,Produk Digital,7.0,51141541.0,54712159,32509267,16023397,297,314,0.0,-3570618.0,-6.981834982250534,Ditolak,High Risk (Reject),0.49288705894230095,172193.74074074073,Baru (0-1 Tahun),1.0698183498225053
3578348527601777,Produk Digital,52.0,34889524.0,29922847,191865571,44150364,34,484,0.0,4966677.0,14.235439268245678,Ditolak,High Risk (Reject),0.23011092490377025,1026162.4705882353,Stabil (3-5 Tahun),0.8576456073175432
3578520591049677,Jasa & Freelancer,56.0,94959110.0,68262096,153209819,6594419,138,673,18900000.0,26697014.0,28.114220952576325,Disetujui,Silver (Good),0.04304175178224054,688109.4927536232,Stabil (3-5 Tahun),0.7188577904742367
3578779477085741,Jasa & Freelancer,109.0,33272606.0,37865572,194147425,110205138,198,364,0.0,-4592966.0,-13.804046487972718,Ditolak,High Risk (Reject),0.567636361903847,168043.46464646465,Matang (>5 Tahun),1.138040464879727
3578747488257296,Produk Digital,97.0,83985229.0,53542965,199592758,153972212,160,527,6800000.0,30442264.0,36.24716436743894,Disetujui,Bronze (Fair),0.7714318572620756,524907.68125,Matang (>5 Tahun),0.6375283563256106
3578295201173737,Bisnis Kuliner,26.0,26326387.0,26709584,37038794,11176774,229,413,0.0,-383197.0,-1.455562436273538,Ditolak,High Risk (Reject),0.3017585831763313,114962.38864628821,Berkembang (1-3 Tahun),1.0145556243627354
3578711084133994,Toko & E-commerce,19.0,24599504.0,22355789,73455377,331732,248,574,10000000.0,2243715.0,9.120976585544163,Disetujui,Bronze (Fair),0.004516102340608776,99191.54838709677,Berkembang (1-3 Tahun),0.9087902341445584
3578143614558368,Produk Kreatif,44.0,83111922.0,44514646,172870585,85136506,164,603,11900000.0,38597276.0,46.44011962567777,Disetujui,Bronze (Fair),0.4924869433397243,506780.01219512196,Stabil (3-5 Tahun),0.5355988037432223
3578969690294032,Produk Digital,73.0,51061434.0,28135696,194966822,49577568,122,707,24600000.0,22925738.0,44.898343434694766,Disetujui,Silver (Good),0.2542872037992187,418536.34426229505,Matang (>5 Tahun),0.5510165656530523
3578305973693879,Produk Digital,11.0,70798790.0,43297662,150781969,64780271,57,493,0.0,27501128.0,38.844064990376246,Ditolak,High Risk (Reject),0.429628764166092,1242084.0350877193,Baru (0-1 Tahun),0.6115593500962375
3578342018842821,Produk Kreatif,87.0,47544651.0,34790636,83805767,14645580,281,723,27200000.0,12754015.0,26.825341508974375,Disetujui,Silver (Good),0.17475623127463294,169198.0462633452,Matang (>5 Tahun),0.7317465849102562
3578111378657364,Bisnis Kuliner,88.0,49440312.0,40143905,177406524,87099663,134,510,5700000.0,9296407.0,18.80329355526721,Disetujui,Bronze (Fair),0.49096087920644904,368957.552238806,Matang (>5 Tahun),0.8119670644473279
3578147068103454,Toko & E-commerce,51.0,18216804.0,14029000,150018849,86887990,22,400,0.0,4187804.0,22.988686709260307,Ditolak,High Risk (Reject),0.5791804868466895,828036.5454545454,Stabil (3-5 Tahun),0.7701131329073969
3578670849841086,Toko & E-commerce,68.0,71281335.0,57872591,16771340,3977276,108,560,9000000.0,13408744.0,18.811016937323075,Disetujui,Bronze (Fair),0.23714718084541844,660012.3611111111,Matang (>5 Tahun),0.8118898306267692
3578664016448587,Bisnis Kuliner,15.0,25467350.0,30055042,149411518,63733673,43,189,0.0,-4587692.0,-18.01401402187507,Ditolak,High Risk (Reject),0.4265646574851077,592263.9534883721,Berkembang (1-3 Tahun),1.1801401402187506
3578835344707156,Produk Kreatif,113.0,94993526.0,75704769,32897641,5410466,232,711,25200000.0,19288757.0,20.30533849222525,Disetujui,Silver (Good),0.16446364649671993,409454.8534482759,Matang (>5 Tahun),0.7969466150777476
3578181345611638,Produk Kreatif,6.0,64636167.0,64753016,15170030,1062156,37,396,0.0,-116849.0,-0.18077959356717424,Ditolak,High Risk (Reject),0.07001673694778454,1746923.4324324324,Baru (0-1 Tahun),1.0018077959356717
3578972642831598,Toko & E-commerce,74.0,12454577.0,11239927,66108158,48178916,218,388,0.0,1214650.0,9.752639531635639,Ditolak,High Risk (Reject),0.7287892668254348,57131.0871559633,Matang (>5 Tahun),0.9024736046836436
3578595587826397,Jasa & Freelancer,58.0,45467059.0,23271117,185737253,17579030,13,719,26600000.0,22195942.0,48.817633003269464,Disetujui,Silver (Good),0.09464461068561189,3497466.076923077,Stabil (3-5 Tahun),0.5118236699673053
3578893028872187,Produk Digital,11.0,81598977.0,43399379,24485581,7006797,267,671,18500000.0,38199598.0,46.813819736980285,Disetujui,Silver (Good),0.2861601282812117,305614.1460674157,Baru (0-1 Tahun),0.5318618026301972
3578418283428588,Toko & E-commerce,80.0,14610534.0,10184451,122487796,37374806,25,582,10500000.0,4426083.0,30.293779816672,Disetujui,Bronze (Fair),0.30513085564867215,584421.36,Matang (>5 Tahun),0.69706220183328
3578273834453435,Produk Digital,31.0,21304809.0,21789019,151491797,35749455,83,382,0.0,-484210.0,-2.27277325039619,Ditolak,High Risk (Reject),0.23598277733810233,256684.44578313254,Berkembang (1-3 Tahun),1.0227277325039619
3578844309485120,Toko & E-commerce,4.0,77292758.0,85975583,42949759,4234336,12,314,0.0,-8682825.0,-11.233685049768829,Ditolak,High Risk (Reject),0.0985881201335728,6441063.166666667,Baru (0-1 Tahun),1.1123368504976883
3578755294836639,Jasa & Freelancer,71.0,76487621.0,88946351,86789909,14584377,186,432,0.0,-12458730.0,-16.288557334003105,Ditolak,High Risk (Reject),0.1680423123844962,411223.7688172043,Matang (>5 Tahun),1.162885573340031
3578551880969324,Produk Digital,21.0,24602928.0,15470196,170593784,113922306,109,434,0.0,9132732.0,37.12050858336861,Ditolak,High Risk (Reject),0.667798693063752,225714.9357798165,Berkembang (1-3 Tahun),0.6287949141663138
3578298060795700,Produk Digital,112.0,10299874.0,11288367,152331099,56212028,291,499,0.0,-988493.0,-9.597136819343616,Ditolak,High Risk (Reject),0.3690121608063761,35394.756013745704,Matang (>5 Tahun),1.0959713681934362
3578418141733456,Bisnis Kuliner,35.0,16180503.0,10326273,160852459,62692620,179,577,10200000.0,5854230.0,36.180766444652555,Disetujui,Bronze (Fair),0.38975232576332575,90393.87150837989,Berkembang (1-3 Tahun),0.6381923355534744
3578238972851068,Produk Kreatif,15.0,41270459.0,38532620,56941876,14476262,240,462,0.0,2737839.0,6.633895203346296,Ditolak,High Risk (Reject),0.2542287507352234,171960.24583333332,Berkembang (1-3 Tahun),0.933661047966537
3578775720101121,Toko & E-commerce,91.0,81405961.0,49387081,157165831,45828731,171,711,25200000.0,32018880.0,39.33235306932867,Disetujui,Silver (Good),0.2915947487339026,476058.2514619883,Matang (>5 Tahun),0.6066764693067133
3578572268843968,Produk Kreatif,3.0,45038976.0,30280721,64465353,36729735,233,468,0.0,14758255.0,32.76774098949319,Ditolak,High Risk (Reject),0.5697593093145709,193300.3261802575,Baru (0-1 Tahun),0.6723225901050681
3578247572868691,Toko & E-commerce,115.0,67418331.0,55552291,101298964,62786472,259,548,8200000.0,11866040.0,17.600613696592397,Disetujui,Bronze (Fair),0.6198135649245139,260302.4362934363,Matang (>5 Tahun),0.823993863034076
3578218333529462,Produk Kreatif,85.0,84420187.0,47054258,80327267,55182497,81,551,8400000.0,37365929.0,44.26184106889031,Disetujui,Bronze (Fair),0.686970926074206,1042224.5308641975,Matang (>5 Tahun),0.5573815893110969
3578692238611178,Produk Kreatif,36.0,87103363.0,48213773,25240021,18013403,269,544,8000000.0,38889590.0,44.647633180362966,Disetujui,Bronze (Fair),0.7136841526399681,323804.32342007436,Berkembang (1-3 Tahun),0.5535236681963703
3578132777586215,Produk Digital,77.0,57376227.0,59581779,62112510,45034232,292,351,0.0,-2205552.0,-3.8440171397118883,Ditolak,High Risk (Reject),0.7250428617359047,196493.9280821918,Matang (>5 Tahun),1.038440171397119
3578698119792712,Produk Digital,63.0,90766064.0,94636154,103198691,32404252,158,421,0.0,-3870090.0,-4.263807230861085,Ditolak,High Risk (Reject),0.31399867271572274,574468.7594936709,Matang (>5 Tahun),1.0426380723086108
3578607381156553,Produk Digital,68.0,15153955.0,11785983,139799501,1184570,132,670,18400000.0,3367972.0,22.225036302404224,Disetujui,Silver (Good),0.008473349271826084,114802.68939393939,Matang (>5 Tahun),0.7777496369759578
3578854256541226,Produk Kreatif,99.0,72006257.0,43078426,47740942,6842048,299,831,52400000.0,28927831.0,40.17405181885791,Disetujui,Gold (Excellent),0.1433161498991788,240823.60200668898,Matang (>5 Tahun),0.598259481811421
3578263070182553,Jasa & Freelancer,48.0,8425057.0,5503023,135900442,25195932,145,649,15000000.0,2922034.0,34.682661494159625,Disetujui,Bronze (Fair),0.18539992680818507,58103.84137931035,Stabil (3-5 Tahun),0.6531733850584037
3578354989782496,Bisnis Kuliner,88.0,30752746.0,26524848,101972675,31659914,242,590,11000000.0,4227898.0,13.748034077997456,Disetujui,Bronze (Fair),0.31047448740557215,127077.46280991736,Matang (>5 Tahun),0.8625196592200254
3578151030877196,Bisnis Kuliner,86.0,46496088.0,26607735,144954972,73470947,150,636,14100000.0,19888353.0,42.774250169175524,Disetujui,Bronze (Fair),0.5068535834700447,309973.92,Matang (>5 Tahun),0.5722574983082448
3578915334568012,Toko & E-commerce,77.0,76061428.0,68387751,106108783,55488554,197,460,0.0,7673677.0,10.088789024576293,Ditolak,High Risk (Reject),0.5229402546252934,386098.6192893401,Matang (>5 Tahun),0.899112109754237
3578819783599768,Bisnis Kuliner,69.0,36767356.0,28069308,64834063,26782785,190,557,8800000.0,8698048.0,23.65698528879803,Disetujui,Bronze (Fair),0.41309743305768143,193512.4,Matang (>5 Tahun),0.7634301471120197
3578634057847257,Jasa & Freelancer,116.0,84095825.0,42436299,42304020,14887587,127,764,34100000.0,41659526.0,49.53816197177446,Disetujui,Silver (Good),0.35191896656629795,662171.8503937008,Matang (>5 Tahun),0.5046183802822554
3578662971807174,Toko & E-commerce,30.0,23164926.0,14613222,102233481,49237303,70,498,0.0,8551704.0,36.91660400728239,Ditolak,High Risk (Reject),0.48161622316274255,330927.5142857143,Berkembang (1-3 Tahun),0.6308339599271761
3578351947547483,Jasa & Freelancer,106.0,47322017.0,47519774,134256141,72522958,255,464,0.0,-197757.0,-0.4178963884823422,Ditolak,High Risk (Reject),0.5401835436339556,185576.53725490195,Matang (>5 Tahun),1.0041789638848235
3578749445028286,Produk Kreatif,85.0,58149958.0,29988644,16581469,1696418,92,787,38000000.0,28161314.0,48.42877788492986,Disetujui,Silver (Good),0.1023080645026083,632064.7608695652,Matang (>5 Tahun),0.5157122211507015
3578792068370016,Produk Digital,8.0,79808685.0,48109120,49651920,10258470,102,591,11100000.0,31699565.0,39.71944281502696,Disetujui,Bronze (Fair),0.20660772030568003,782438.0882352941,Baru (0-1 Tahun),0.6028055718497304
3578758871417913,Produk Digital,84.0,5499138.0,6131298,182635836,119999533,53,249,0.0,-632160.0,-11.495619858966988,Ditolak,High Risk (Reject),0.6570426463292779,103757.32075471699,Matang (>5 Tahun),1.1149561985896699
3578590556533399,Produk Digital,63.0,67648438.0,41901223,115264387,55404245,103,567,9500000.0,25747215.0,38.060324467506554,Disetujui,Bronze (Fair),0.48067097255286667,656780.9514563107,Matang (>5 Tahun),0.6193967553249344
3578824231179755,Produk Digital,36.0,25511225.0,25688037,96985119,71563531,45,203,0.0,-176812.0,-0.6930753031263689,Ditolak,High Risk (Reject),0.737881560984629,566916.1111111111,Berkembang (1-3 Tahun),1.0069307530312637
3578513303903106,Jasa & Freelancer,19.0,17572034.0,8989744,145314257,99928742,268,550,8400000.0,8582290.0,48.84061799561735,Disetujui,Bronze (Fair),0.6876733505921584,65567.29104477612,Berkembang (1-3 Tahun),0.5115938200438265
3578562500838136,Produk Kreatif,80.0,15924976.0,9940299,170020204,81584371,282,661,16800000.0,5984677.0,37.58044596111165,Disetujui,Silver (Good),0.47985103582160155,56471.54609929078,Matang (>5 Tahun),0.6241955403888835
3578926795503319,Bisnis Kuliner,14.0,67725282.0,65122926,166993993,72046016,10,290,0.0,2602356.0,3.8425177764486826,Ditolak,High Risk (Reject),0.43142878798041556,6772528.2,Berkembang (1-3 Tahun),0.9615748222355132
3578846357385326,Jasa & Freelancer,69.0,59463253.0,45148320,16660375,9298393,229,523,6500000.0,14314933.0,24.07357868564641,Disetujui,Bronze (Fair),0.5581142681362214,259664.86026200873,Matang (>5 Tahun),0.7592642131435359
3578631726830504,Jasa & Freelancer,47.0,82060695.0,87249781,192021022,88501846,227,361,0.0,-5189086.0,-6.323473131686247,Ditolak,High Risk (Reject),0.4608966512010336,361500.859030837,Stabil (3-5 Tahun),1.0632347313168624
3578379747897805,Jasa & Freelancer,101.0,34207351.0,38895802,27499610,6231778,288,499,0.0,-4688451.0,-13.705975069510645,Ditolak,High Risk (Reject),0.22661332287985175,118775.52430555556,Matang (>5 Tahun),1.1370597506951063
3578380927998469,Produk Kreatif,3.0,98180345.0,100198145,6909671,3194961,70,255,0.0,-2017800.0,-2.055197504144032,Ditolak,High Risk (Reject),0.46238974330326293,1402576.357142857,Baru (0-1 Tahun),1.0205519750414402
3578106527327452,Jasa & Freelancer,86.0,30570830.0,30003335,89799220,29371175,64,446,0.0,567495.0,1.8563284019439446,Ditolak,High Risk (Reject),0.3270760592352584,477669.21875,Matang (>5 Tahun),0.9814367159805606
3578568816204203,Produk Digital,35.0,38071480.0,41820906,118698937,53620606,151,297,0.0,-3749426.0,-9.848385195427129,Ditolak,High Risk (Reject),0.45173619372850826,252129.00662251655,Berkembang (1-3 Tahun),1.0984838519542712
3578851584052379,Jasa & Freelancer,99.0,30339300.0,23945587,154669591,59698473,199,602,11800000.0,6393713.0,21.074029394218062,Disetujui,Bronze (Fair),0.38597420872471305,152458.79396984924,Matang (>5 Tahun),0.7892597060578194
3578712286645735,Jasa & Freelancer,35.0,44158280.0,39934797,194379767,61910695,80,421,0.0,4223483.0,9.564419175746881,Ditolak,High Risk (Reject),0.31850380291895297,551978.5,Berkembang (1-3 Tahun),0.9043558082425311
3578231680617183,Produk Kreatif,60.0,96859992.0,112790712,31918337,5476118,215,425,0.0,-15930720.0,-16.44716220913997,Ditolak,High Risk (Reject),0.17156651989732422,450511.59069767443,Stabil (3-5 Tahun),1.1644716220913998
3578472743380166,Produk Digital,81.0,96557461.0,94548594,18972817,2439722,12,490,0.0,2008867.0,2.0804886325666745,Ditolak,High Risk (Reject),0.12859039329794833,8046455.083333333,Matang (>5 Tahun),0.9791951136743332
3578202238987926,Produk Kreatif,63.0,83563579.0,67248977,22201467,4672823,199,602,11800000.0,16314602.0,19.523579764337285,Disetujui,Bronze (Fair),0.21047361419855723,419917.4824120603,Matang (>5 Tahun),0.8047642023566272
3578766063698940,Bisnis Kuliner,95.0,54583363.0,62851623,112547285,55280128,276,395,0.0,-8268260.0,-15.147949018824654,Ditolak,High Risk (Reject),0.4911724703088129,197765.8079710145,Matang (>5 Tahun),1.1514794901882466
3578882914423862,Produk Digital,10.0,26524492.0,25150627,122835662,1052495,275,548,8200000.0,1373865.0,5.179609094869752,Disetujui,Bronze (Fair),0.008568317888008777,96452.69818181818,Baru (0-1 Tahun),0.9482039090513025
3578311681786127,Bisnis Kuliner,103.0,83465529.0,71561967,192488672,35675230,96,602,11800000.0,11903562.0,14.261650459317163,Disetujui,Bronze (Fair),0.18533677659743011,869432.59375,Matang (>5 Tahun),0.8573834954068283
3578141549618351,Toko & E-commerce,33.0,90915178.0,45475871,47263757,3283614,151,752,32100000.0,45439307.0,49.979891146448615,Disetujui,Silver (Good),0.0694742485240858,602087.2715231788,Berkembang (1-3 Tahun),0.5002010885355138
3578541435333701,Toko & E-commerce,88.0,56035211.0,43921277,58770409,24342360,45,517,6100000.0,12113934.0,21.618432024820965,Disetujui,Bronze (Fair),0.41419415679070737,1245226.911111111,Matang (>5 Tahun),0.7838156797517903
3578202732084792,Produk Digital,39.0,78042992.0,89008523,98441106,27364666,151,343,0.0,-10965531.0,-14.050628658624467,Ditolak,High Risk (Reject),0.277980074705784,516841.00662251655,Stabil (3-5 Tahun),1.1405062865862448
3578766691862699,Produk Kreatif,61.0,57218119.0,51635616,75090513,10514762,269,600,11700000.0,5582503.0,9.756530094951216,Disetujui,Bronze (Fair),0.1400278354737036,212706.7620817844,Matang (>5 Tahun),0.9024346990504878
3578714637586841,Bisnis Kuliner,67.0,42493811.0,31359418,36409363,23387692,141,466,0.0,11134393.0,26.2023874488452,Ditolak,High Risk (Reject),0.6423537813611295,301374.5460992908,Matang (>5 Tahun),0.737976125511548
3578692173396446,Produk Digital,35.0,96172854.0,77894054,106221717,47856589,134,446,0.0,18278800.0,19.006194824997085,Ditolak,High Risk (Reject),0.45053488450012535,717707.8656716418,Berkembang (1-3 Tahun),0.8099380517500292
3578472620510458,Jasa & Freelancer,90.0,64836850.0,73107871,12341897,4758741,142,384,0.0,-8271021.0,-12.756666926292686,Ditolak,High Risk (Reject),0.3855761395513186,456597.5352112676,Matang (>5 Tahun),1.127566669262927
3578516901971065,Produk Kreatif,89.0,97110263.0,64185135,89753312,29613278,190,672,18700000.0,32925128.0,33.9048901556368,Disetujui,Silver (Good),0.32994078257524356,511106.6473684211,Matang (>5 Tahun),0.6609510984436321
3578690628888281,Bisnis Kuliner,92.0,38346197.0,25836913,29967029,9563813,185,672,18700000.0,12509284.0,32.621967701256004,Disetujui,Silver (Good),0.31914451712914216,207276.74054054054,Matang (>5 Tahun),0.67378032298744
3578705916930041,Produk Kreatif,63.0,45127291.0,33731592,159004809,34227475,107,595,11400000.0,11395699.0,25.2523445291675,Disetujui,Bronze (Fair),0.21526062774617089,421750.38317757007,Matang (>5 Tahun),0.747476554708325
3578909597037491,Produk Kreatif,33.0,35488275.0,39424626,60506717,11094876,137,378,0.0,-3936351.0,-11.09197615268705,Ditolak,High Risk (Reject),0.1833660219905833,259038.50364963504,Berkembang (1-3 Tahun),1.1109197615268704
3578782196862986,Toko & E-commerce,22.0,17319594.0,10113170,26068847,14094114,262,566,9400000.0,7206424.0,41.60850421782404,Disetujui,Bronze (Fair),0.5406496881124048,66105.32061068702,Berkembang (1-3 Tahun),0.5839149578217596
3578106931334095,Produk Digital,8.0,67732147.0,51465430,89669081,35318167,150,459,0.0,16266717.0,24.016242981342376,Ditolak,High Risk (Reject),0.39387229807786256,451547.64666666667,Baru (0-1 Tahun),0.7598375701865763
3578299676488558,Produk Digital,38.0,56402482.0,36969850,159797383,16394694,279,715,25900000.0,19432632.0,34.453505078021216,Disetujui,Silver (Good),0.10259676155021888,202159.43369175628,Stabil (3-5 Tahun),0.6554649492197879
3578567289306140,Jasa & Freelancer,72.0,7370484.0,6277682,110687580,76188487,99,380,0.0,1092802.0,14.826733224032507,Ditolak,High Risk (Reject),0.6883201078205884,74449.33333333333,Matang (>5 Tahun),0.8517326677596749
3578865021156073,Produk Digital,61.0,45365995.0,44569703,8172901,4407502,204,388,0.0,796292.0,1.7552618431492573,Ditolak,High Risk (Reject),0.539282440837103,222382.32843137256,Matang (>5 Tahun),0.9824473815685074
3578209869593722,Toko & E-commerce,49.0,85245683.0,94050660,55238350,24241390,131,312,0.0,-8804977.0,-10.328941818672508,Ditolak,High Risk (Reject),0.43885072599018615,650730.4045801527,Stabil (3-5 Tahun),1.103289418186725
3578616553175066,Produk Digital,46.0,52113508.0,32765825,118801300,20009226,200,687,21200000.0,19347683.0,37.12604225376653,Disetujui,Silver (Good),0.16842598523753527,260567.54,Stabil (3-5 Tahun),0.6287395774623347
3578406663210123,Jasa & Freelancer,26.0,79693314.0,47162297,159590026,87584527,61,485,0.0,32531017.0,40.820258773527726,Ditolak,High Risk (Reject),0.5488095289864794,1306447.7704918033,Berkembang (1-3 Tahun),0.5917974122647227
3578399448622255,Produk Kreatif,74.0,61011418.0,67076936,57630319,6724017,86,449,0.0,-6065518.0,-9.941611257092893,Ditolak,High Risk (Reject),0.11667499185628315,709435.0930232558,Matang (>5 Tahun),1.099416112570929
3578986794726782,Bisnis Kuliner,25.0,59575546.0,50622442,174289352,72087049,171,437,0.0,8953104.0,15.028152658475005,Ditolak,High Risk (Reject),0.4136055827438041,348395.0058479532,Berkembang (1-3 Tahun),0.84971847341525
